tag,type,x,y,z,vx,vy,vz,fx,fy,fz,radius
169,0,2.5681082175592405,2.6842551689327347,0.000025625226232506293,0,0,0,0,0,0,1.25
145,0,2.5180412735176905,0.8324065338011977,0.002723464308743928,0,0,0,0,0,0,1.25
175,0,1.672659325816415,2.514274578481654,2.506645542371148,0,0,0,0,0,0,1.25
1,0,0.8388484791479325,0.8318044511097451,0.004565015922532112,0,0,0,0,0,0,1.25
7,0,0.0033410186280029563,0.8427004515026812,2.5025906959918878,0,0,0,0,0,0,1.25
312,0,3.3365645525573804,1.715805003660284,0.0016965025557205138,0,0,0,0,0,0,1.25
170,0,2.5134012174510616,1.68074071162612,0.8379740390784569,0,0,0,0,0,0,1.25
144,0,1.6665751168565404,0.0007147348706304513,0.0009168973159514593,0,0,0,0,0,0,1.25
149,0,2.5221026349362443,0.8426270809742409,1.683534950290401,0,0,0,0,0,0,1.25
33,0,0.6589769164047308,2.5529345621117834,3.2915651284463117,0.06834168969166309,0.9207031718153211,-0.24583381575688495,34.81371767201577,29.787511583696578,13.75664517263731,1.25
171,0,1.678915557465249,2.520813450481546,0.8297764038206861,0,0,0,0,0,0,1.25
6,0,0.8375986946008744,0.0014468361230708382,2.514704341124899,0,0,0,0,0,0,1.25
172,0,1.6835371349732444,1.6663085340711312,1.6754226235577487,0,0,0,0,0,0,1.25
319,0,3.349717388696048,2.5140054628091626,2.5176498443494744,0,0,0,0,0,0,1.25
176,0,1.5858648440597651,1.7732892063495687,3.263694351337781,-0.8552185327412777,-2.5757964857022078,-0.3781765002804352,3.7364787021910324,-11.81206329103838,-2.7495566598588526,1.25
30,0,0.8339533507141184,1.679678831785143,2.519789486874897,0,0,0,0,0,0,1.25
174,0,2.50869338696055,1.6791257077630846,2.5199545695814276,0,0,0,0,0,0,1.25
27,0,0.0023678269848517175,2.510711961461814,0.8383569535122088,0,0,0,0,0,0,1.25
52,0,0.0003428014974176108,3.352594158872977,1.6851292404974174,0,0,0,0,0,0,1.25
151,0,1.6745118245177935,0.8356666696732127,2.5151954222930115,0,0,0,0,0,0,1.25
327,0,3.3011396318849986,2.093691252281003,4.542860835813492,-1.4417551789092646,-0.7147478705854023,-2.2588242671456085,-6.953194194410924,0.10737675955766952,11.060968335277966,1.25
